Class;PredefinedType;Name;BuildingStorey;Material;PSET_RÔGGA.RÔGGA_SEÇÃO;PSET_RÔGGA.RÔGGA_DESCRIÇÃO;Width;Thickness;Length;Height;FileName;GlobalId;Ô_CLS_CLASSIFICAÇÃO_SOLIBRI
IfcDistributionPort;PIPE;Port_1708011_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1bHqL7Em8aBEuJXAaHTygj;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707958_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0qvoQbSHPCjptJBjeXo4JG;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707961_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0CyBiCzocynCgtKoDV5qCE;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708017_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3IHjKEdl5$MttU4iulGv7g;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707961_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1cx54h_RT5GKueMnHJhK8v;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707964_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0aOS2vqpveR2j3Mq$48PK5;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707987_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3fmPwffDhY1W9UW9Ha6Erx;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707964_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2_uj8ylUMjdvc$sQfIv5ZV;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707966_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0F9$tyyWfBUsQ2bWlQbuA3;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708008_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1rDgWM85wgkq0iMIGFzd1M;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707966_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1ZxwUFsKjIb3mg6$ZxZemD;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707970_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2OjKfjSdGRrD7WspKANgi5;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708005_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0Cwfec8jLqxokSIEnNjfKg;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707970_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0HZAoiXyLq_7gkURi8fpUT;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707975_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2$qUL$0B45t1xlie0Kst$h;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707973_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;25osf7rrs58Tuf_7FTs7rv;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708035_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;06IcRyTdY1xx1JTP1qjFwO;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707973_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2OUNsdySBY1sSfIKZMylZB;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708038_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0iLtGcctL3rO9viE3GDahF;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707979_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;17IkYfcNmxQfB_onUUOX7p;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708041_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;01tuvDUmMCRqx70y2cryAK;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707979_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0tXB6A0DItl7EWoX1G2YAF;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708011_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3YNw7ww_k3KF5N6hhDGcIg;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707981_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3k5uz59bKjGgXbNnk15XOD;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708047_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;182DWQ5XL32dPOVQT0szq7;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707981_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;02y$8kZHqNUvQkJ473rftx;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708017_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;23m90YKRR5Bq3yce$OGHsT;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707984_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3BXbNXZzZET6y3$shEeB50;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708014_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;01Nu6n31aLwlLFPIDCk$vz;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707984_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3FTXtZuKlO096x7gln5kZY;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708044_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2k_QNT$s0ixzhLdKfi2CwF;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707987_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3NljOkR_sXCClkkAz7vuzd;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707993_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;28ilFXhYE0ZEvauWlBExmX;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707990_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1CTPINsXMz0WjQ5F$rvaCF;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708082_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0FiouPBKni3tkyqOC_FiYU;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707990_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1cC74GlI_0ALGQPpmvWnpr;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708041_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2XCkcDAJM0hIVYdhLzmlYi;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707993_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1XlQK3UHHUgRB2gR1pO3HN;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708014_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0EjG9A1rBsep_C5kBXQvFg;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707996_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1pMMVXF7eV7WuwDfI5IiTQ;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708088_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2HXQcl3ECB49UPMBZhYmFA;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707996_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0CXg5OlAWXYT29lvwUdrim;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708047_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0BG2uJx9YTKD_0TnozMXn8;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707999_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0HISmglsdu5PCI8W8KXBIY;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708038_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0V8qn3amUguZlpXRaPPzGd;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1707999_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1PQ1mkpVo8s1m_UG5$EuEZ;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708008_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1k_M0dyArhBVrTJigS$qNe;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708002_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0y6FFikP5ohbLK$b$ymxSx;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708005_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;07lVUNHeKwda_gZB_x_zmD;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708002_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3EzKgI0QOFd3$5bzOVglM3;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708076_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3$f8XyWDBpu4qJ3aD2PZC7;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708021_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3VeCjsestagqwENbnSPV4r;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708035_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;36ylQGJSBmzn4B6Ffw8W7q;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708021_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2ngB7khFogPwyKaWGRJ71y;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708097_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0hEhZMY3YRrA8GDyNmkVHI;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708024_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1$P84Wrfu3e3ztnMdeSjmj;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708044_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3KfLfd9X927XYeCirqM$Rx;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708024_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2i9K2Tu4km6kiIdHmoHGF8;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708091_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;00sm_3BedHPz$rcrvgxKTp;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708027_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3wctI6UOY34XrlJNl3AMi6;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708079_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0mj4AlbnMN_pHyHirxy5AO;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708027_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2L8i6SnTl$UZlUQrBRbZN$;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708082_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0nrxF9RRBDTn1SY7vS7pLs;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708030_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3XPVav2RHrJfK9Pm1WzxYD;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708085_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0XMh9X0ByvzvEVWBgSch_6;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708030_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0G_0TRDlha8QqDkqV1VzMK;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708088_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2bKjZjgGx2odPKB1zczHfr;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708033_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3b4BelF76eQFdVx4nWVOu9;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708073_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0udTkRAzCWmn2hiYVomnCG;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708033_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;37CZdMtl2mef_IT_JLInJe;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708076_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0DASdxqplRAdsBASc$8rAu;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708051_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1zexDiO1SF6Gea1gzvkAae;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708094_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;088bkxlKgCAtKt66GPDCx$;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708051_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3envv8yD_bNvctBNKh_pwb;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708097_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0xrELHMm2WrZD4DPT0yvb7;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708054_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;07yM08jassHNTeiz_0nZyZ;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708127_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;23EJOLkzLOfmgaLTSgfh6Y;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708054_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0qCKw4rThI86MdUZZRcOlO;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708091_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3yCUia0LOTGIAGd8SwvrE$;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708057_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0dtUHPuTXYovJAkl8Sraxd;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708118_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1OcxrbTt_qC_phLsm8KiKu;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708057_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3_7YAuOx6PilLdbp3XwE0q;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708079_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;34DVVFJvEKhLLORZl3_kwq;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708060_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1iyKltaF6Vuv7qNW7llv8v;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708130_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1tCliVY_Hjx$7gmJJ3rDpi;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708060_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3amOwm6OiAXGVqdF7VqMzW;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708085_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1Y67VPduaZjHSAZhU6OkQ2;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708063_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1ywJnmn70QDBjH6IkA3PGE;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708073_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;036FJdboNPfS7t7Q4ngXW4;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708063_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1Gfhn24MZX503YhP2srt1g;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708179_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3tPW8FJZdPKhkPWk3uoC_2;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708067_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1Vu3xcyqpk87xjEPpeT0Hb;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708991_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0wZpvYPfDRsXzWf$7dUvTB;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708067_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1oKXP_SYhf8QyNj$CFaWmV;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708988_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1hjfcXUA1_s51kbDphxlMr;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708070_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3MXLKEDYcLQM4j4a2grMwA;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708115_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2TeJQZAbgnrA0CySncBWRV;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708070_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3hp0t$yMWp$pTNWfPVI_vf;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708121_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;03o1lzwbYyVeZZM4YDPM9E;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708094_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;16_$qExxXyiaQOD6ZcL8Ee;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708170_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1xowUFoswulf$onCsmvSFC;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708100_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3vIJL6xrwYjrN2irf5nZ6g;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708176_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2eMfEzSelhi6WSDcqg30H$;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708100_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1v_HCZ$Nt67tZ8LUs2U$1s;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708179_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2Dh9labHJ5dKfOKcFr$SuW;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708102_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3aMDbd0jX2ZDziMl35wuIK;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1709074_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2cLqDMXcPBMk7zHJpKt2VR;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708102_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3K3QWJYEHxYNdAFQO8JhVo;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708130_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;3hxy8aOibcMUTNy_wCPiqV;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708105_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;39hJnzGDR$hzZPdYukxpgj;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708124_2;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;15T2b9JidnFAL9Oee_NqqR;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708105_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0NSmTem_FkI5r8AOgLd5qF;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708127_1;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0EJ6iPsNhVW3rhTZaZqN1b;Sanca, cortineiro e testeira
IfcDistributionPort;PIPE;Port_1708108_0;37. TP1;;;;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0vUa37TGuzAl6FuKFaXdwR;Sanca, cortineiro e testeira
